,user_id,strategy_id,gameId,roundNum,hotelId,reviewId,hotelScore,didGo,didWin,correctAnswers,reaction_time,user_points,bot_points,last_didGo_True,last_last_didGo_True,last_didGo_False,last_last_didGo_False,last_didWin_True,last_last_didWin_True,last_didWin_False,last_last_didWin_False,last_reaction_time,Staff (Pos),Facilities (Pos),Cleanliness (Pos),Location (Pos),Food (Pos),Staff (Neg),Facilities (Neg),Cleanliness (Neg),Location (Neg),Food (Neg)
11471,34,23,149,2,144,758,8.957143,False,False,0,144,0,1,True,False,False,False,False,False,True,False,1899,0,0,0,1,1,0,0,0,1,0
11472,4,23,44,10,850,22539,7.3428574,True,False,5,141,5,9,True,True,False,False,True,True,False,False,149,1,0,0,0,0,1,1,0,0,0
11473,11,23,22,3,850,22539,7.342857142857143,True,False,2,1941,2,2,True,True,False,False,True,True,False,False,8606,1,0,0,0,0,1,1,0,0,0
11474,12,17,58,3,850,22539,7.342857142857143,False,True,1,109,0,1,True,False,False,True,False,False,True,True,278,1,0,0,0,0,1,1,0,0,0
11475,13,17,78,8,850,22539,7.3428574,True,False,3,116,3,6,True,True,False,False,True,True,False,False,148,1,0,0,0,0,1,1,0,0,0
11476,17,17,61,6,850,22539,7.3428574,True,False,3,134,3,5,True,True,False,False,True,True,False,False,141,1,0,0,0,0,1,1,0,0,0
11477,18,23,9,1,850,22539,7.342857142857143,True,False,0,4954,0,0,False,False,False,False,False,False,False,False,-1,1,0,0,0,0,1,1,0,0,0
11478,25,23,73,8,850,22539,7.342857142857143,False,True,4,52,3,5,True,True,False,False,True,False,False,True,121,1,0,0,0,0,1,1,0,0,0
11479,4,23,45,3,404,18280,7.642857,False,True,3,32214,2,1,False,True,True,False,True,True,False,False,6602,0,0,0,1,0,1,1,1,1,0
11480,9,23,14,10,404,18280,7.642857,False,True,9,3815,8,5,True,True,False,False,False,True,True,False,5190,0,0,0,1,0,1,1,1,1,0
11481,13,17,76,4,404,18280,7.642857,True,False,2,56,2,1,False,False,True,True,False,True,True,False,159,0,0,0,1,0,1,1,1,1,0
11482,26,17,100,2,404,18280,7.642857142857141,True,False,1,2111,1,0,False,False,True,False,True,False,False,False,2486,0,0,0,1,0,1,1,1,1,0
11483,27,17,77,4,404,18280,7.642857142857141,False,True,4,1427,3,1,False,True,True,False,True,True,False,False,1132,0,0,0,1,0,1,1,1,1,0
11484,31,23,40,8,404,18280,7.642857142857141,False,True,4,195,3,1,False,False,True,True,True,True,False,False,209,0,0,0,1,0,1,1,1,1,0
11485,4,23,45,5,38,6381,9.485714,False,False,4,13969,4,2,True,False,False,True,True,True,False,False,16318,1,1,0,0,0,0,0,0,0,0
11486,8,107,4,1,38,6381,9.485714,True,True,1,5393,0,0,False,False,False,False,False,False,False,False,-1,1,1,0,0,0,0,0,0,0,0
11487,12,17,46,8,38,6381,9.485714285714286,True,True,7,181,6,4,True,False,False,True,True,True,False,False,57,1,1,0,0,0,0,0,0,0,0
11488,13,17,78,10,38,6381,9.485714,True,True,5,157,4,8,True,True,False,False,True,False,False,True,132,1,1,0,0,0,0,0,0,0,0
11489,17,17,56,8,38,6381,9.485714,False,False,4,419,4,6,True,False,False,True,False,True,True,False,458,1,1,0,0,0,0,0,0,0,0
11490,21,23,3,6,38,6381,9.485714285714286,True,True,5,156,4,4,True,True,False,False,True,True,False,False,170,1,1,0,0,0,0,0,0,0,0
11491,25,132,5,10,38,6381,9.485714285714286,True,True,9,554,8,5,True,True,False,False,True,False,False,True,1061,1,1,0,0,0,0,0,0,0,0
11492,27,93,88,5,38,6381,9.485714285714286,False,False,2,133,2,2,True,False,False,True,False,True,True,False,58,1,1,0,0,0,0,0,0,0,0
11493,32,23,37,5,38,6381,9.485714,False,False,3,10602,3,4,True,True,False,False,True,False,False,True,12059,1,1,0,0,0,0,0,0,0,0
11494,34,23,109,4,38,6381,9.485714,True,True,4,4109,3,2,True,False,False,True,True,True,False,False,2316,1,1,0,0,0,0,0,0,0,0
11495,4,23,46,1,580,7720,9.471429,True,True,1,26500,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,1,1,0,1,0,1,0
11496,9,43,22,1,580,7720,9.471429,True,True,1,7492,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,1,1,0,1,0,1,0
11497,11,132,5,6,580,7720,9.471428571428572,False,False,4,3240,4,3,True,False,False,True,False,True,True,False,1049,0,0,0,1,1,0,1,0,1,0
11498,12,23,14,8,580,7720,9.471428571428572,True,True,4,162,3,7,True,True,False,False,True,True,False,False,149,0,0,0,1,1,0,1,0,1,0
11499,18,132,25,7,580,7720,9.471428571428572,True,True,6,3471,5,3,False,True,True,False,False,True,True,False,4268,0,0,0,1,1,0,1,0,1,0
11500,34,23,149,3,580,7720,9.471429,True,True,1,142,0,1,False,True,True,False,False,False,True,True,144,0,0,0,1,1,0,1,0,1,0
11501,4,23,46,3,420,13411,7.785714,True,False,1,1118,1,2,True,True,False,False,False,True,True,False,43126,1,0,1,1,0,0,0,1,0,0
11502,12,23,15,5,420,13411,7.785714285714286,False,True,5,5422,4,1,False,True,True,False,True,True,False,False,4912,1,0,1,1,0,0,0,1,0,0
11503,29,17,41,7,420,13411,7.785714285714286,False,True,6,897,5,5,False,True,True,False,True,True,False,False,959,1,0,1,1,0,0,0,1,0,0
11504,31,23,30,10,420,13411,7.785714285714286,False,True,6,154,5,1,False,False,True,True,True,False,False,True,243,1,0,1,1,0,0,0,1,0,0
11505,4,23,46,4,213,24017,9.3714285,True,True,2,139,1,3,True,True,False,False,False,False,True,True,1118,0,0,1,0,0,1,1,0,1,0
11506,12,43,32,6,213,24017,9.37142857142857,True,True,5,2240,4,3,True,True,False,False,True,False,False,True,2413,0,0,1,0,0,1,1,0,1,0
11507,13,23,11,6,213,24017,9.3714285,False,False,2,165,2,1,False,False,True,True,True,False,False,True,153,0,0,1,0,0,1,1,0,1,0
11508,17,17,86,4,213,24017,9.3714285,False,False,1,971,1,1,False,True,True,False,True,False,False,True,172,0,0,1,0,0,1,1,0,1,0
11509,23,93,40,1,213,24017,9.37142857142857,True,True,1,1901,0,0,False,False,False,False,False,False,False,False,-1,0,0,1,0,0,1,1,0,1,0
11510,25,23,82,9,213,24017,9.37142857142857,True,True,5,120,4,8,True,True,False,False,False,True,True,False,145,0,0,1,0,0,1,1,0,1,0
11511,26,17,130,4,213,24017,9.37142857142857,True,True,4,12589,3,2,False,True,True,False,True,True,False,False,6096,0,0,1,0,0,1,1,0,1,0
11512,32,23,42,5,213,24017,9.3714285,True,True,4,43492,3,1,False,False,True,True,True,True,False,False,12441,0,0,1,0,0,1,1,0,1,0
11513,4,23,47,2,1060,9838,7.9,False,True,2,5983,1,1,True,False,False,False,True,False,False,False,13604,0,1,0,1,0,0,0,0,0,0
11514,9,23,9,2,1060,9838,7.9,True,False,0,1991,0,0,False,False,True,False,False,False,True,False,3535,0,1,0,1,0,0,0,0,0,0
11515,13,23,19,2,1060,9838,7.9,False,False,0,1889,0,0,False,False,True,False,False,False,True,False,2774,0,1,0,1,0,0,0,0,0,0
11516,25,23,87,10,1060,9838,7.9,True,False,5,153,5,9,True,True,False,False,True,True,False,False,153,0,1,0,1,0,0,0,0,0,0
11517,27,17,65,2,1060,9838,7.9,False,True,1,191,0,1,True,False,False,False,False,False,True,False,327,0,1,0,1,0,0,0,0,0,0
11518,4,23,47,4,793,12611,6.214286,False,True,4,18690,3,2,True,False,False,True,True,True,False,False,23568,0,1,0,1,0,0,1,1,1,0
11519,17,17,45,2,793,12611,6.214286,True,False,1,1697,1,1,True,False,False,False,True,False,False,False,1110,0,1,0,1,0,0,1,1,1,0
11520,25,23,37,1,793,12611,6.214285714285714,True,False,0,3104,0,0,False,False,False,False,False,False,False,False,-1,0,1,0,1,0,0,1,1,1,0
11521,26,23,6,7,793,12611,6.214285714285714,True,False,5,6449,5,5,True,True,False,False,True,True,False,False,4849,0,1,0,1,0,0,1,1,1,0
11522,34,23,19,3,793,12611,6.214286,True,False,1,1183,1,2,True,True,False,False,True,False,False,True,4018,0,1,0,1,0,0,1,1,1,0
11523,4,23,47,5,784,12323,6.0142856,False,True,5,21537,4,2,False,True,True,False,True,True,False,False,18690,0,0,0,1,0,0,1,0,1,0
11524,9,17,36,2,784,12323,6.0142856,True,False,0,633,0,0,False,False,True,False,False,False,True,False,3136,0,0,0,1,0,0,1,0,1,0
11525,16,17,32,3,784,12323,6.014285714285714,False,True,3,8972,2,0,False,False,True,True,True,True,False,False,4774,0,0,0,1,0,0,1,0,1,0
11526,31,23,41,6,784,12323,6.014285714285714,False,True,3,148,2,2,False,False,True,True,True,False,False,True,158,0,0,0,1,0,0,1,0,1,0
11527,34,17,83,10,784,12323,6.0142856,False,True,5,140,4,4,False,True,True,False,False,False,True,True,511,0,0,0,1,0,0,1,0,1,0
11528,4,23,47,6,1001,12902,5.1571426,False,True,6,15024,5,2,False,False,True,True,True,True,False,False,21537,0,0,0,1,0,1,1,1,1,0
11529,12,23,17,9,1001,12902,5.157142857142857,True,False,5,697,5,5,True,True,False,False,False,True,True,False,1193,0,0,0,1,0,1,1,1,1,0
11530,17,17,63,2,1001,12902,5.1571426,False,True,2,4462,1,0,False,False,True,False,True,False,False,False,5302,0,0,0,1,0,1,1,1,1,0
11531,26,23,25,3,1001,12902,5.157142857142857,False,False,1,1545,1,2,True,True,False,False,False,True,True,False,2830,0,0,0,1,0,1,1,1,1,0
11532,29,17,70,7,1001,12902,5.157142857142857,False,True,4,6698,3,4,False,True,True,False,False,False,True,True,12671,0,0,0,1,0,1,1,1,1,0
11533,31,93,62,1,1001,12902,5.157142857142857,False,True,1,1607,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,1,0,1,1,1,1,0
11534,33,132,7,2,1001,12902,5.1571426,False,True,2,5019,1,0,False,False,True,False,True,False,False,False,9971,0,0,0,1,0,1,1,1,1,0
11535,34,23,129,7,1001,12902,5.1571426,True,False,2,154,2,5,True,True,False,False,False,False,True,True,174,0,0,0,1,0,1,1,1,1,0
11536,4,107,48,2,1050,13646,7.1285715,False,True,2,9159,1,1,True,False,False,False,True,False,False,False,11473,0,0,0,1,0,0,1,1,1,0
11537,22,107,3,5,1050,13646,7.128571428571428,False,True,4,1729,3,1,True,False,False,True,True,True,False,False,1011,0,0,0,1,0,0,1,1,1,0
11538,4,107,48,3,968,25508,7.785714,False,True,3,25187,2,1,False,True,True,False,True,True,False,False,9159,0,0,0,1,0,0,1,1,1,0
11539,14,107,21,5,968,25508,7.785714285714286,False,True,5,5010,4,2,False,True,True,False,True,True,False,False,5148,0,0,0,1,0,0,1,1,1,0
11540,29,43,34,2,968,25508,7.785714285714286,False,True,2,875,1,1,True,False,False,False,True,False,False,False,700,0,0,0,1,0,0,1,1,1,0
11541,4,107,48,5,846,15048,7.8714285,False,True,5,8861,4,2,True,False,False,True,True,True,False,False,58335,0,1,0,1,0,1,1,0,1,0
11542,12,132,0,2,846,15048,7.871428571428572,False,True,2,17364,1,1,True,False,False,False,True,False,False,False,12591,0,1,0,1,0,1,1,0,1,0
11543,29,132,2,7,846,15048,7.871428571428572,False,True,7,2059,6,4,True,False,False,True,True,True,False,False,1489,0,1,0,1,0,1,1,0,1,0
11544,4,107,48,6,1053,1931,7.5857143,False,True,6,53167,5,2,False,True,True,False,True,True,False,False,8861,1,1,0,1,0,1,0,0,0,0
11545,5,43,24,2,1053,1931,7.5857143,False,False,0,1938,0,0,False,False,True,False,False,False,True,False,2684,1,1,0,1,0,1,0,0,0,0
11546,20,43,11,1,1053,1931,7.585714285714286,False,True,1,6552,0,0,False,False,False,False,False,False,False,False,-1,1,1,0,1,0,1,0,0,0,0
11547,4,107,48,8,860,736,6.785714,False,True,8,13777,7,3,True,False,False,True,True,True,False,False,14241,1,0,0,0,0,1,1,0,1,0
11548,20,43,13,2,860,736,6.785714285714286,False,True,2,3387,1,1,True,False,False,False,True,False,False,False,5516,1,0,0,0,0,1,1,0,1,0
11549,4,43,49,1,7,9715,9.6,True,True,1,3619,0,0,False,False,False,False,False,False,False,False,-1,1,1,0,1,0,1,0,1,1,0
11550,9,93,63,3,7,9715,9.6,True,True,3,1740,2,2,True,True,False,False,True,True,False,False,2147,1,1,0,1,0,1,0,1,1,0
11551,11,17,44,7,7,9715,9.6,True,True,6,2411,5,4,True,True,False,False,False,True,True,False,7843,1,1,0,1,0,1,0,1,1,0
11552,13,132,1,5,7,9715,9.6,True,True,5,3189,4,2,True,True,False,False,True,True,False,False,14174,1,1,0,1,0,1,0,1,1,0
11553,14,132,12,7,7,9715,9.6,False,False,5,289,5,1,False,False,True,True,True,True,False,False,1808,1,1,0,1,0,1,0,1,1,0
11554,16,17,32,6,7,9715,9.6,True,True,5,7123,4,2,True,True,False,False,False,True,True,False,6773,1,1,0,1,0,1,0,1,1,0
11555,33,17,24,7,7,9715,9.6,True,True,5,1246,4,5,True,True,False,False,False,False,True,True,11436,1,1,0,1,0,1,0,1,1,0
11556,4,43,49,2,799,22712,6.714286,False,True,2,5210,1,1,True,False,False,False,True,False,False,False,3619,0,1,0,1,0,1,1,0,1,0
11557,6,107,15,6,799,22712,6.714285714285714,False,True,4,5360,3,1,False,False,True,True,False,True,True,False,2224,0,1,0,1,0,1,1,0,1,0
11558,23,132,0,8,799,22712,6.714285714285714,False,True,6,8173,5,4,True,False,False,True,True,False,False,True,6591,0,1,0,1,0,1,1,0,1,0
11559,4,43,49,5,557,5513,7.8285713,True,False,4,4992,4,2,True,False,False,True,True,True,False,False,11204,1,0,0,1,0,0,0,0,0,1
11560,13,17,83,3,557,5513,7.8285713,False,True,1,177,0,1,False,True,True,False,False,False,True,True,402,1,0,0,1,0,0,0,0,0,1
11561,16,17,32,2,557,5513,7.828571428571428,False,True,2,4774,1,0,False,False,True,False,True,False,False,False,3155,1,0,0,1,0,0,0,0,0,1
11562,25,23,44,9,557,5513,7.828571428571428,True,False,7,3388,7,8,True,True,False,False,False,True,True,False,2088,1,0,0,1,0,0,0,0,0,1
11563,26,23,15,4,557,5513,7.828571428571428,True,False,2,13803,2,3,True,True,False,False,False,True,True,False,2947,1,0,0,1,0,0,0,0,0,1
11564,29,17,62,4,557,5513,7.828571428571428,True,False,1,10146,1,1,False,True,True,False,False,False,True,True,6167,1,0,0,1,0,0,0,0,0,1
11565,30,23,17,5,557,5513,7.828571428571428,True,False,1,413,1,4,True,True,False,False,False,False,True,True,557,1,0,0,1,0,0,0,0,0,1
11566,4,43,49,6,85,15851,9.357142,True,True,5,1410,4,3,True,True,False,False,False,True,True,False,4992,0,0,0,1,0,0,0,0,0,0
11567,9,23,5,8,85,15851,9.357142,False,False,1,233,1,4,True,False,False,True,False,False,True,True,174,0,0,0,1,0,0,0,0,0,0
11568,13,23,4,3,85,15851,9.357142,True,True,2,971,1,2,True,True,False,False,False,True,True,False,2393,0,0,0,1,0,0,0,0,0,0
11569,17,93,113,10,85,15851,9.357142,False,False,6,561,6,5,False,True,True,False,False,True,True,False,144,0,0,0,1,0,0,0,0,0,0
11570,23,17,35,4,85,15851,9.357142857142858,True,True,3,6740,2,0,False,False,True,True,False,True,True,False,10639,0,0,0,1,0,0,0,0,0,0
11571,29,23,7,6,85,15851,9.357142857142858,True,True,6,2758,5,2,False,False,True,True,True,True,False,False,2132,0,0,0,1,0,0,0,0,0,0
11572,32,23,52,2,85,15851,9.357142,True,True,1,156,0,1,True,False,False,False,False,False,True,False,1101,0,0,0,1,0,0,0,0,0,0
11573,4,43,49,8,115,6404,8.471429,True,True,6,183,5,5,True,True,False,False,False,True,True,False,107,1,0,0,1,1,0,0,0,1,0
11574,7,93,45,10,115,6404,8.471428571428572,False,False,8,6734,8,3,True,False,False,True,False,True,True,False,2027,1,0,0,1,1,0,0,0,1,0
11575,9,17,44,9,115,6404,8.471429,True,True,5,170,4,6,True,False,False,True,True,True,False,False,122,1,0,0,1,1,0,0,0,1,0
11576,15,17,17,2,115,6404,8.471429,True,True,2,3413,1,1,True,False,False,False,True,False,False,False,2314,1,0,0,1,1,0,0,0,1,0
11577,17,17,65,2,115,6404,8.471429,True,True,2,1626,1,1,True,False,False,False,True,False,False,False,1070,1,0,0,1,1,0,0,0,1,0
11578,26,17,87,10,115,6404,8.471428571428572,True,True,8,911,7,7,True,False,False,True,True,False,False,True,1595,1,0,0,1,1,0,0,0,1,0
11579,29,17,62,3,115,6404,8.471428571428572,False,False,1,6167,1,1,True,False,False,True,False,True,True,False,15698,1,0,0,1,1,0,0,0,1,0
11580,32,132,0,7,115,6404,8.471429,True,True,7,9150,6,4,True,True,False,False,True,True,False,False,7526,1,0,0,1,1,0,0,0,1,0
11581,34,132,160,2,115,6404,8.471429,False,False,1,192,1,0,False,False,True,False,True,False,False,False,2148,1,0,0,1,1,0,0,0,1,0
11582,4,43,49,9,708,26077,7.0285716,True,False,6,151,6,6,True,True,False,False,True,False,False,True,183,0,1,0,0,0,0,1,0,1,0
11583,23,132,10,1,708,26077,7.028571428571429,False,True,1,6604,0,0,False,False,False,False,False,False,False,False,-1,0,1,0,0,0,0,1,0,1,0
11584,26,107,44,3,708,26077,7.028571428571429,False,True,3,4031,2,1,True,False,False,True,True,True,False,False,14506,0,1,0,0,0,0,1,0,1,0
11585,4,43,50,1,882,19298,7.614286,False,True,1,2639,0,0,False,False,False,False,False,False,False,False,-1,1,1,1,1,0,1,1,1,0,0
11586,19,107,24,9,882,19298,7.614285714285715,True,False,5,136,5,7,True,True,False,False,True,False,False,True,155,1,1,1,1,0,1,1,1,0,0
11587,34,132,160,8,882,19298,7.614286,False,True,3,150,2,0,False,False,True,True,False,False,True,True,169,1,1,1,1,0,1,1,1,0,0
11588,4,43,50,7,75,11349,8.8714285,True,True,5,150,4,4,True,True,False,False,False,True,True,False,137,0,0,0,1,0,1,0,1,0,0
11589,11,23,26,8,75,11349,8.871428571428572,True,True,8,6859,7,6,True,True,False,False,True,True,False,False,5157,0,0,0,1,0,1,0,1,0,0
11590,17,93,111,9,75,11349,8.8714285,False,False,6,442,6,3,True,False,False,True,False,True,True,False,193,0,0,0,1,0,1,0,1,0,0
11591,18,132,2,9,75,11349,8.871428571428572,True,True,9,8439,8,4,False,True,True,False,True,True,False,False,5377,0,0,0,1,0,1,0,1,0,0
11592,19,93,62,5,75,11349,8.871428571428572,True,True,5,1416,4,2,True,False,False,True,True,True,False,False,1199,0,0,0,1,0,1,0,1,0,0
11593,26,23,5,6,75,11349,8.871428571428572,True,True,5,5831,4,1,False,False,True,True,False,True,True,False,7646,0,0,0,1,0,1,0,1,0,0
11594,4,43,50,8,788,12559,6.5,True,False,5,162,5,5,True,True,False,False,True,False,False,True,150,1,0,0,0,0,0,1,0,0,0
11595,15,43,14,1,788,12559,6.5,False,True,1,5055,0,0,False,False,False,False,False,False,False,False,-1,1,0,0,0,0,0,1,0,0,0
11596,4,43,50,9,667,2720,7.071429,True,False,5,145,5,6,True,True,False,False,False,True,True,False,162,0,0,0,0,0,1,0,0,0,0
11597,9,93,49,4,667,2720,7.071429,False,False,1,2124,1,2,True,True,False,False,False,True,True,False,165,0,0,0,0,0,1,0,0,0,0
11598,30,132,1,1,667,2720,7.071428571428571,False,True,1,8540,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,0,0,1,0,0,0,0
11599,4,43,50,10,980,24987,6.742857,True,False,5,164,5,7,True,True,False,False,False,False,True,True,145,0,0,0,0,0,1,0,1,1,0
11600,27,93,89,4,980,24987,6.742857142857143,False,True,4,1168,3,2,True,True,False,False,True,True,False,False,1365,0,0,0,0,0,1,0,1,1,0
11601,4,43,51,6,363,20308,8.171429,True,True,2,151,1,5,True,True,False,False,False,False,True,True,150,1,0,1,1,0,0,0,0,0,0
11602,18,93,21,8,363,20308,8.171428571428573,True,True,3,180,2,5,True,True,False,False,False,False,True,True,169,1,0,1,1,0,0,0,0,0,0
11603,22,43,4,9,363,20308,8.171428571428573,True,True,7,2327,6,6,True,True,False,False,True,True,False,False,1927,1,0,1,1,0,0,0,0,0,0
11604,25,17,126,7,363,20308,8.171428571428573,True,True,3,168,2,5,True,True,False,False,False,True,True,False,185,1,0,1,1,0,0,0,0,0,0
11605,26,23,8,6,363,20308,8.171428571428573,True,True,5,6017,4,5,True,True,False,False,True,True,False,False,6303,1,0,1,1,0,0,0,0,0,0
11606,34,23,34,1,363,20308,8.171429,True,True,1,2042,0,0,False,False,False,False,False,False,False,False,-1,1,0,1,1,0,0,0,0,0,0
11607,4,43,51,7,760,18348,7.042857,True,False,2,172,2,6,True,True,False,False,True,False,False,True,151,0,0,0,1,0,0,0,1,1,0
11608,5,107,20,9,760,18348,7.042857,True,False,4,212,4,3,True,False,False,True,False,False,True,True,197,0,0,0,1,0,0,0,1,1,0
11609,6,43,17,3,760,18348,7.042857142857143,False,True,2,2009,1,1,False,True,True,False,False,True,True,False,8427,0,0,0,1,0,0,0,1,1,0
11610,10,43,36,4,760,18348,7.042857,False,False,2,2429,2,2,True,False,False,True,False,True,True,False,5567,0,0,0,1,0,0,0,1,1,0
11611,26,93,137,2,760,18348,7.042857142857143,False,True,2,3631,1,1,True,False,False,False,True,False,False,False,5386,0,0,0,1,0,0,0,1,1,0
11612,4,43,51,8,316,15409,6.571429,True,False,2,127,2,7,True,True,False,False,False,True,True,False,172,0,0,0,0,0,0,1,1,1,0
11613,9,107,15,4,316,15409,6.571429,False,True,4,5801,3,1,True,False,False,True,True,True,False,False,3531,0,0,0,0,0,0,1,1,1,0
11614,4,43,52,1,1028,1810,7.8714285,False,True,1,10686,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,1,0,1,0,0,1,0
11615,4,43,52,3,1005,12914,4.9857144,False,True,3,3598,2,0,False,False,True,True,True,True,False,False,8598,0,0,0,0,0,1,0,1,0,0
11616,31,23,26,2,1005,12914,4.985714285714286,True,False,1,2178,1,0,False,False,True,False,True,False,False,False,1529,0,0,0,0,0,1,0,1,0,0
11617,32,23,1,7,1005,12914,4.9857144,False,True,4,13815,3,6,True,True,False,False,False,False,True,True,16882,0,0,0,0,0,1,0,1,0,0
11618,4,43,52,5,40,5738,9.157143,False,False,4,17683,4,0,False,False,True,True,True,True,False,False,17190,1,1,0,1,0,0,1,0,1,0
11619,10,107,23,6,40,5738,9.157143,True,True,6,4845,5,4,True,True,False,False,True,True,False,False,3437,1,1,0,1,0,0,1,0,1,0
11620,12,17,47,6,40,5738,9.157142857142857,True,True,5,29,4,2,False,True,True,False,True,True,False,False,128,1,1,0,1,0,0,1,0,1,0
11621,17,17,92,1,40,5738,9.157143,False,False,0,2117,0,0,False,False,False,False,False,False,False,False,-1,1,1,0,1,0,0,1,0,1,0
11622,20,17,15,1,40,5738,9.157142857142857,True,True,1,7327,0,0,False,False,False,False,False,False,False,False,-1,1,1,0,1,0,0,1,0,1,0
11623,26,23,1,3,40,5738,9.157142857142857,True,True,2,14707,1,1,False,True,True,False,True,False,False,True,14387,1,1,0,1,0,0,1,0,1,0
11624,34,23,36,2,40,5738,9.157143,True,True,2,3801,1,0,False,False,True,False,True,False,False,False,4718,1,1,0,1,0,0,1,0,1,0
11625,4,43,52,8,583,7077,9.414286,True,True,6,145,5,2,True,True,False,False,False,True,True,False,125,0,0,0,1,1,0,0,0,1,0
11626,17,43,27,2,583,7077,9.414286,True,True,2,3922,1,0,False,False,True,False,True,False,False,False,1068,0,0,0,1,1,0,0,0,1,0
11627,27,17,68,7,583,7077,9.414285714285713,True,True,5,200,4,2,False,True,True,False,True,True,False,False,206,0,0,0,1,1,0,0,0,1,0
11628,4,43,52,9,225,6852,9.6,True,True,7,145,6,3,True,True,False,False,True,False,False,True,145,0,1,0,0,1,0,1,1,1,0
11629,7,93,39,2,225,6852,9.6,False,False,0,1892,0,0,False,False,True,False,False,False,True,False,879,0,1,0,0,1,0,1,1,1,0
11630,8,23,3,7,225,6852,9.6,True,True,6,15861,5,3,False,False,True,True,True,True,False,False,14081,0,1,0,0,1,0,1,1,1,0
11631,25,17,123,1,225,6852,9.6,True,True,1,5486,0,0,False,False,False,False,False,False,False,False,-1,0,1,0,0,1,0,1,1,1,0
11632,26,93,132,1,225,6852,9.6,True,True,1,1170,0,0,False,False,False,False,False,False,False,False,-1,0,1,0,0,1,0,1,1,1,0
11633,29,17,73,4,225,6852,9.6,True,True,4,47634,3,1,False,True,True,False,True,True,False,False,17136,0,1,0,0,1,0,1,1,1,0
11634,31,23,40,2,225,6852,9.6,False,False,0,693,0,1,True,False,False,False,False,False,True,False,8879,0,1,0,0,1,0,1,1,1,0
11635,34,23,47,6,225,6852,9.6,True,True,5,2146,4,4,True,True,False,False,False,True,True,False,5876,0,1,0,0,1,0,1,1,1,0
11636,34,23,120,3,225,6852,9.6,True,True,1,174,0,2,True,True,False,False,False,False,True,True,792,0,1,0,0,1,0,1,1,1,0
11637,4,43,53,4,748,17419,7.8285713,True,False,3,3530,3,1,False,False,True,True,True,True,False,False,28334,1,0,0,1,0,0,0,0,0,0
11638,7,93,45,9,748,17419,7.828571428571428,True,False,8,2027,8,2,False,False,True,True,True,True,False,False,8372,1,0,0,1,0,0,0,0,0,0
11639,13,17,49,6,748,17419,7.8285713,False,False,3,1933,3,1,False,False,True,True,False,False,True,True,1129,1,0,0,1,0,0,0,0,0,0
11640,15,17,23,9,748,17419,7.8285713,True,False,5,1902,5,6,False,True,True,False,True,False,False,True,4231,1,0,0,1,0,0,0,0,0,0
11641,22,43,4,3,748,17419,7.828571428571428,True,False,1,1345,1,0,False,False,True,True,True,False,False,True,2228,1,0,0,1,0,0,0,0,0,0
11642,25,17,104,5,748,17419,7.828571428571428,True,False,3,3055,3,0,False,False,True,True,False,True,True,False,61,1,0,0,1,0,0,0,0,0,0
11643,32,23,34,9,748,17419,7.8285713,True,False,7,13974,7,3,False,True,True,False,True,True,False,False,35446,1,0,0,1,0,0,0,0,0,0
11644,34,23,25,7,748,17419,7.8285713,True,False,6,1546,6,1,False,True,True,False,True,True,False,False,2386,1,0,0,1,0,0,0,0,0,0
11645,4,43,53,7,300,24097,7.8,True,False,4,131,4,4,True,True,False,False,True,False,False,True,151,0,0,0,0,0,1,0,0,0,0
11646,8,132,1,2,300,24097,7.8,True,False,1,9440,1,1,True,False,False,False,True,False,False,False,13342,0,0,0,0,0,1,0,0,0,0
11647,10,132,3,1,300,24097,7.8,False,True,1,1544,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,0,0,1,0,0,0,0
11648,11,132,4,4,300,24097,7.799999999999999,False,True,4,1074,3,2,True,True,False,False,True,True,False,False,1084,0,0,0,0,0,1,0,0,0,0
11649,17,93,118,6,300,24097,7.8,False,True,6,1249,5,5,True,True,False,False,True,True,False,False,125,0,0,0,0,0,1,0,0,0,0
11650,27,132,2,1,300,24097,7.799999999999999,False,True,1,1679,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,0,0,1,0,0,0,0
11651,4,43,53,8,975,22838,6.714286,True,False,4,148,4,5,True,True,False,False,False,True,True,False,131,1,1,1,1,0,0,1,0,1,0
11652,8,107,4,3,975,22838,6.714286,False,True,3,6764,2,2,True,True,False,False,True,True,False,False,6598,1,1,1,1,0,0,1,0,1,0
11653,17,132,9,4,975,22838,6.714286,False,True,4,1069,3,1,True,False,False,True,True,True,False,False,1477,1,1,1,1,0,0,1,0,1,0
11654,18,107,14,8,975,22838,6.714285714285714,False,True,8,5069,7,3,True,False,False,True,True,True,False,False,4011,1,1,1,1,0,0,1,0,1,0
11655,22,107,3,7,975,22838,6.714285714285714,False,True,6,3242,5,1,False,False,True,True,True,True,False,False,4243,1,1,1,1,0,0,1,0,1,0
11656,25,107,91,2,975,22838,6.714285714285714,True,False,1,151,1,1,True,False,False,False,True,False,False,False,581,1,1,1,1,0,0,1,0,1,0
